   577 Rhea              9.50  0.15 0.100   44.0
   578 Happelia          9.20  0.15 0.054   71.0
   579 Sidonia           7.85  0.15 0.170   89.0
   580 Selene            9.60  0.15 0.069   54.0
   581 Tauntonia         9.40  0.15 0.058   66.0
   582 Olympia           9.11  0.15 0.190   46.0
   583 Klotilde          9.01  0.15 0.052   85.0
   584 Semiramis         8.71  0.24 0.170   56.0
   585 Bilkis           10.40  0.15 0.035   60.0
   586 Thekla            9.21  0.15 0.049   84.0
   587 Hypsipyle        12.70  0.15 0.010   48.3
   588 Achilles          8.67  0.15 0.030  146.0
   589 Croatia           9.14  0.15 0.049   92.0
   590 Tomyris           9.90  0.15 0.095   40.0
   591 Irmgard          10.64  0.15 0.030   54.0
   592 Bathseba          9.30  0.15 0.010  183.5
   593 Titania           9.28  0.06 0.053   78.0
   594 Mireille         12.01  0.15 0.150    9.0
   595 Polyxena          8.00  0.15 0.080  113.0
   596 Scheila           8.90  0.15 0.036  116.0
   597 Bandusia          9.40  0.15 0.220   37.0
   598 Octavia           9.53  0.15 0.044   74.0
   599 Luisa             8.71  0.15 0.140   69.0
   600 Musa             10.18  0.15 0.170   28.0
   601 Nerthus           9.65  0.15 0.042   75.0
   602 Marianna          8.31  0.15 0.045  129.0
   603 Timandra         12.10  0.15 0.049   15.0
   604 Tekmessa          9.20  0.15 0.075   65.0
   605 Juvisia           9.90  0.15 0.058   71.0
   606 Brangane         10.38  0.15 0.076   39.0
   607 Jenny             9.50  0.15 0.050   65.0
   608 Adolfine         10.60  0.15 0.010  100.8
   609 Fulvia           10.00  0.15 0.054   56.0
   610 Valeska          12.10  0.15 0.010   50.5
   611 Valeria           9.19  0.15 0.091   58.0
   612 Veronika         11.20  0.15 0.036   40.0
   613 Ginevra           9.67  0.15 0.031   81.0
   614 Pia              11.00  0.15 0.089   28.0
   615 Roswitha         10.36  0.15 0.051   49.0
   616 Elly             10.68  0.15 0.150   23.0
   617 Patroclus         8.19  0.15 0.043  149.0
   618 Elfriede          8.26  0.15 0.058  124.0
   619 Triberga          9.95  0.15 0.010  136.0
   620 Drakonia         11.28  0.15 0.010   73.7
   621 Werdandi         10.49  0.15 0.100   31.0
   622 Esther           10.17  0.15 0.010  122.9
   623 Chimaera         10.97  0.15 0.037   45.0
   624 Hektor            7.49  0.15 0.010  422.3
   625 Xenia            10.00  0.15 0.120   31.0
   626 Notburga          9.00  0.15 0.041  104.0
   627 Charis            9.95  0.15 0.062   51.0
   628 Christine         9.25  0.15 0.140   51.0
   629 Bernardina        9.90  0.15 0.010  139.2
   630 Euphemia         11.00  0.15 0.130   20.0
   631 Philippina        8.70  0.15 0.120   60.0
   632 Pyrrha           11.60  0.15 0.010   63.6
   633 Zelima            9.73  0.15 0.120   38.0
   634 Ute               9.60  0.15 0.040   68.0
   635 Vundtia           9.01  0.15 0.042   99.0
   636 Erika             9.50  0.15 0.039   78.0
   637 Chrysothemis     11.00  0.15 0.037   43.0
   638 Moira             9.80  0.15 0.048   67.0
   639 Latona            8.20  0.15 0.140   74.0
   640 Brambilla         8.99  0.15 0.063   84.0
   641 Agnes            12.10  0.15 0.010   50.5
   642 Clara             9.98  0.15 0.100   39.0
   643 Scheherezade      9.72  0.15 0.036   75.0
   644 Cosima           11.13  0.15 0.140   23.0
   645 Agrippina         9.94  0.15 0.170   32.0
   646 Kastalia         12.50  0.15 0.010   42.0
   647 Adelgunde        11.41  0.15 0.010   69.4
   648 Pippa             9.68  0.15 0.046   70.0
   649 Josefa           12.40  0.15 0.010   44.0
   650 Amalasuntha      12.93  0.15 0.010   34.5
   651 Antikleia        10.01  0.15 0.120   36.0
   652 Jubilatrix       11.40  0.15 0.092   22.0
   653 Berenike          9.18  0.15 0.170   43.0
   654 Zelinda           8.52  0.15 0.043  132.0
   655 Briseis           9.60  0.15 0.110   37.0
   656 Beagle           10.00  0.15 0.075   57.0
   657 Gunlod           10.93  0.15 0.040   43.0
   658 Asteria          10.54  0.15 0.150   26.0
   659 Nestor            8.99  0.15 0.040  115.0
   660 Crescentia        9.14  0.15 0.150   44.0
   661 Cloelia           9.63  0.15 0.091   51.0
   662 Newtonia         10.50  0.15 0.150   27.0
   663 Gerlinde          9.21  0.15 0.033  104.0
   664 Judith            9.97  0.15 0.010  134.8
   665 Sabine            8.10  0.15 0.210   56.0
   666 Desdemona        10.90  0.15 0.095   29.0
   667 Denise            8.90  0.15 0.057   83.0
   668 Dora             11.80  0.15 0.032   27.0
   669 Kypria           10.24  0.15 0.100   36.0
   670 Ottegebe          9.80  0.15 0.240   36.0
   671 Carnegia         10.00  0.15 0.031   63.0
   672 Astarte          11.10  0.15 0.040   34.0
   673 Edda             10.20  0.15 0.089   39.0
   674 Rachele           7.42  0.15 0.180  101.0
   675 Ludmilla          7.91  0.15 0.010  348.0
   676 Melitta           9.30  0.15 0.042   82.0
   677 Aaltje            9.70  0.15 0.250   29.0
   678 Fredegundis       9.02  0.15 0.300   43.0
   679 Pax               9.01  0.15 0.010  208.7
   680 Genoveva          9.31  0.15 0.040   86.0
   681 Gorgo            11.00  0.15 0.010   83.9
   682 Hagar            12.20  0.15 0.082   15.0
   683 Lanzia            8.10  0.15 0.050  116.0
   684 Hildburg         11.40  0.15 0.010   90.3
   685 Hermia           11.80  0.15 0.200   13.0
   686 Gersuind          9.67  0.15 0.110   44.0
   687 Tinette          11.71  0.15 0.010   60.5
   688 Melanie          10.59  0.15 0.057   43.0
   689 Zita             12.15  0.15 0.100   15.0
   690 Wratislavia       8.02  0.15 0.078  139.0
   691 Lehigh            9.30  0.15 0.037   92.0
   692 Hippodamia        9.18  0.15 0.180   47.0
   693 Zerbinetta        9.38  0.15 0.076   68.0
   694 Ekard             9.17  0.15 0.051   92.0
   695 Bella             9.30  0.15 0.160   51.0
   696 Leonora           9.00  0.15 0.052   79.0
   697 Galilea           9.63  0.15 0.037   82.0
   698 Ernestina        10.70  0.15 0.010   96.3
   699 Hela             11.72  0.15 0.010   60.2
   700 Auravictrix      11.20  0.15 0.160   17.0
   701 Oriola            9.25  0.15 0.150   46.0
   702 Alauda            7.25  0.15 0.056  201.0
   703 Noemi            12.10  0.15 0.010   50.5
   704 Interamnia        5.94 -0.02 0.064  331.0
   705 Erminia           8.39  0.15 0.038  138.0
   706 Hirundo          10.20  0.15 0.075   31.0
   707 Steina           12.20  0.15 0.010   48.3
   708 Raphaela         10.61  0.15 0.150   25.0
   709 Fringilla         9.04  0.15 0.045   99.0
   710 Gertrud          11.10  0.15 0.065   30.0
   711 Marmulla         11.90  0.15 0.010   55.4
   712 Boliviana         8.32  0.03 0.046  132.0
   713 Luscinia          8.97  0.15 0.041  109.0
   714 Ulula             9.07  0.15 0.240   41.0
   715 Transvaalia       9.80  0.15 0.180   31.0
   716 Berkeley         10.84  0.15 0.120   25.0
   717 Wisibada         11.10  0.15 0.051   36.0
   718 Erida             9.80  0.15 0.038   76.0
   719 Albert           15.80  0.15 0.000    0.0
   720 Bohlinia          9.71  0.15 0.180   37.0
   721 Tabora            9.26  0.15 0.050   82.0
   722 Frieda           12.10  0.15 0.010   50.5
   723 Hammonia          9.70  0.15 0.120   38.0
   724 Hapag            13.20  0.15 0.010   30.5
   725 Amanda           11.81  0.15 0.037   31.0
   726 Joella           10.57  0.15 0.038   47.0
   727 Nipponia          9.62  0.15 0.140   37.0
   728 Leonisis         12.80  0.15 0.010   36.6
   729 Watsonia          9.31  0.15 0.110   53.0
   730 Athanasia        14.00  0.15 0.010   21.1
   731 Sorga             9.62  0.15 0.120   46.0
   732 Tjilaki          10.70  0.15 0.058   38.0
   733 Mocia             9.05  0.15 0.049   91.0
   734 Benda             9.70  0.15 0.028   78.0
   735 Marghanna         9.55  0.15 0.044   76.0
   736 Harvard          11.64  0.15 0.110   18.0
   737 Arequipa          8.81  0.15 0.230   46.0
   738 Alagasta         10.13  0.15 0.044   64.0
   739 Mandeville        8.50  0.15 0.030  110.0
   740 Cantabia          8.97  0.15 0.049   94.0
   741 Botolphia        10.40  0.15 0.110   32.0
   742 Edisona           9.55  0.15 0.110   46.0
   743 Eugenisis        10.00  0.15 0.046   55.0
   744 Aguntina         10.21  0.15 0.039   61.0
   745 Mauritia         10.30  0.15 0.010  115.8
   746 Marlu            10.00  0.15 0.038   75.0
   747 Winchester        7.69  0.15 0.047  177.0
   748 Simeisa           9.01  0.15 0.039  106.0
   749 Malzovia         11.82  0.15 0.010   57.5
   750 Oskar            12.13  0.15 0.043   24.0
   751 Faina             8.66  0.08 0.047  115.0
   752 Sulamitis        10.10  0.15 0.033   65.0
   753 Tiflis           10.21  0.15 0.010  120.7
   754 Malabar           9.19  0.15 0.047   88.0
   755 Quintilla         9.81  0.15 0.110   41.0
   756 Lilliana          9.60  0.15 0.031   73.0
   757 Portlandia       10.20  0.15 0.110   33.0
   758 Mancunia          8.16  0.15 0.100   86.0
   759 Vinifera         10.50  0.15 0.038   52.0
   760 Massinga          7.96  0.15 0.160   74.0
   761 Brendelia        10.83  0.15 0.010   90.7
   762 Pulcova           8.28  0.15 0.032  142.0
   763 Cupido           12.50  0.15 0.064   17.0
   764 Gedania           9.48  0.15 0.077   60.0
   765 Mattiaca         12.40  0.15 0.010   44.0
   766 Moguntia         10.15  0.15 0.120   37.0
   767 Bondia           10.00  0.15 0.073   40.0
   768 Struveana        10.21  0.15 0.010  120.7
   769 Tatjana           8.90  0.15 0.049  102.0
   770 Bali             11.11  0.16 0.220   18.0
   771 Libera           10.49  0.15 0.140   30.0
   772 Tanete            8.33  0.15 0.055  123.0
   773 Irmintraud        9.10  0.15 0.033   98.0
   774 Armor             8.60  0.15 0.150   56.0
   775 Lumiere          10.40  0.15 0.096   34.0
   776 Berbericia        7.68  0.34 0.010  386.9
   777 Gutemberga        9.80  0.15 0.037   68.0
   778 Theobalda         9.66  0.15 0.057   67.0
   779 Nina              8.30  0.15 0.120   72.0
   780 Armenia           9.00  0.15 0.047   96.0
   781 Kartvelia         9.40  0.15 0.082   59.0
   782 Montefiore       11.58  0.15 0.230   13.0
   783 Nora             10.60  0.15 0.042   41.0
   784 Pickeringia       9.00  0.15 0.049   89.0
   785 Zwetana           9.45  0.15 0.130   52.0
   786 Bredichina        8.65  0.15 0.067   93.0
   787 Moskva            9.90  0.15 0.150   30.0
   788 Hohensteina       8.30  0.15 0.076  108.0
   789 Lena             10.90  0.15 0.010   87.8
   790 Pretoria          8.00  0.15 0.034  175.0
   791 Ani               9.25  0.15 0.029  106.0
   792 Metcalfia        10.33  0.15 0.039   63.0
   793 Arizona          10.26  0.15 0.150   30.0
   794 Irenaea          11.10  0.15 0.035   40.0
   795 Fini              9.70  0.15 0.034   78.0
   796 Sarita            9.12  0.15 0.180   46.0
   797 Montana          10.34  0.15 0.010  113.7
   798 Ruth              9.44  0.15 0.110   46.0
   799 Gudula           10.30  0.15 0.059   46.0
   800 Kressmannia      11.61  0.15 0.010   63.3
   801 Helwerthia       11.55  0.15 0.039   35.0
   802 Epyaxa           12.60  0.15 0.010   40.1
   803 Picka             9.60  0.15 0.087   51.0
   804 Hispania          7.84  0.18 0.049  160.0
   805 Hormuthia         9.82  0.15 0.043   72.0
   806 Gyldenia         10.60  0.15 0.020   65.0
   807 Ceraskia         10.56  0.15 0.100   31.0
   808 Merxia            9.70  0.15 0.210   34.0
   809 Lundia           11.80  0.15 0.010   58.0
   810 Atossa           12.70  0.15 0.010   38.3
   811 Nauheima         10.78  0.15 0.140   23.0
   812 Adele            11.50  0.15 0.010   66.6
   813 Baumeia          11.70  0.15 0.084   16.0
   814 Tauris            8.74  0.15 0.031  115.0
   815 Coppelia         10.70  0.15 0.130   24.0
   816 Juliana          10.50  0.15 0.036   62.0
   817 Annika           10.80  0.15 0.130   25.0
   818 Kapteynia         9.10  0.15 0.110   52.0
   819 Barnardiana      11.90  0.15 0.010   55.4
   820 Adriana          11.00  0.15 0.033   61.0
   821 Fanny            11.84  0.15 0.010   57.0
   822 Lalage           12.18  0.15 0.010   48.7
   823 Sisigambis       11.38  0.15 0.110   20.0
   824 Anastasia        10.41  0.15 0.089   35.0
   825 Tanina           11.86  0.15 0.210   12.0
   826 Henrika          11.30  0.15 0.085   21.0
   827 Wolfiana         13.20  0.15 0.010   30.5
   828 Lindemannia      10.33  0.15 0.044   55.0
   829 Academia         10.70  0.15 0.034   43.0
   830 Petropolitana     9.10  0.15 0.140   47.0
   831 Stateira         12.80  0.15 0.010   36.6
   832 Karin            11.18  0.15 0.010   77.2
   833 Monica           11.30  0.15 0.010   73.0
   834 Burnhamia         9.39  0.15 0.068   69.0
   835 Olivia           11.90  0.15 0.037   41.0
   836 Jole             13.60  0.15 0.010   25.3
   837 Schwarzschilda   11.80  0.15 0.010   58.0
   838 Seraphina        10.09  0.15 0.039   63.0
   839 Valborg          10.20  0.15 0.170   22.0
   840 Zenobia           9.30  0.15 0.340   29.0
   841 Arabella         12.92  0.15 0.010   34.6
   842 Kerstin          10.80  0.15 0.054   43.0
   843 Nicolaia         13.60  0.15 0.010   25.3
   844 Leontina          9.40  0.15 0.055   66.0
   845 Naema             9.70  0.15 0.035   57.0
   846 Lipperta         10.26  0.15 0.039   54.0
   847 Agnia            10.29  0.15 0.130   32.0
   848 Inna             10.90  0.15 0.010   87.8
   849 Ara               8.10  0.15 0.010  318.9
   850 Altona            9.60  0.15 0.038   84.0
   851 Zeissia          11.62  0.15 0.170   14.0
   852 Wladilena         9.90  0.15 0.250   24.0
   853 Nansenia         11.69  0.15 0.048   27.0
   854 Frostia          12.10  0.15 0.010   50.5
   855 Newcombia        11.80  0.15 0.010   58.0
   856 Backlunda        10.69  0.15 0.037   52.0
   857 Glasenappia      11.32  0.15 0.170   16.0
   858 El Djezair       10.00  0.15 0.280   23.0
   859 Bouzareah         9.60  0.15 0.032   77.0
   860 Ursina           10.26  0.15 0.110   32.0
   861 Aida              9.60  0.15 0.039   69.0
   862 Franzia          10.60  0.15 0.180   29.0
   863 Benkoela          9.02  0.15 0.390   31.0
   864 Aase             12.87  0.15 0.010   35.4
   865 Zubaida          11.90  0.15 0.059   20.0
   866 Fatme             9.20  0.15 0.036   91.0
   867 Kovacia          11.30  0.15 0.087   28.0
   868 Lova             10.22  0.15 0.050   54.0
   869 Mellena          12.40  0.15 0.057   20.0
   870 Manto            13.10  0.15 0.010   50.5
   871 Amneris          12.10  0.15 0.100   12.0
   872 Holda             9.91  0.15 0.160   33.0
   873 Mechthild        11.49  0.15 0.044   33.0
   874 Rotraut          10.00  0.15 0.064   58.0
   875 Nymphe           11.50  0.15 0.150   14.0
   876 Scott            10.89  0.15 0.110   25.0
   877 Walkure          10.71  0.15 0.047   39.0
   878 Mildred          15.00  0.15 0.010   13.3
   879 Ricarda          11.90  0.15 0.010   76.5
   880 Herba            11.46  0.15 0.036   35.0
   881 Athene           10.30  0.15 0.010   63.6
   882 Swetlana         10.50  0.15 0.042   48.0
   883 Matterania       12.59  0.15 0.010   40.3
   884 Priamus           8.81  0.15 0.010  229.9
   885 Ulrike           10.70  0.15 0.060   36.0
   886 Washingtonia      8.70  0.15 0.079   93.0
   887 Alinda           13.76 -0.12 0.010   23.5
   888 Parysatis         9.51  0.15 0.130   44.0
   889 Erynia           11.10  0.15 0.080   22.0
   890 Waltraut         10.78  0.15 0.095   29.0
   891 Gunhild           9.90  0.15 0.050   53.0
   892 Seeligeria        9.50  0.15 0.048   78.0
   893 Leopoldina        9.47  0.15 0.036   78.0
   894 Erda              9.40  0.15 0.120   40.0
   895 Helio             8.30  0.15 0.029  146.0
   896 Sphinx           11.80  0.15 0.160   14.0
   897 Lysistrata       10.37  0.15 0.210   23.0
   898 Hildegard        12.00  0.15 0.010   52.9
   899 Jokaste          10.14  0.15 0.160   30.0
   900 Rosalinde        11.74  0.15 0.057   22.0
   901 Brunsia          11.35  0.15 0.010   71.4
   902 Probitas         12.30  0.15 0.010   46.1
   903 Nealley           9.80  0.15 0.056   65.0
   904 Rockefellia       9.90  0.15 0.036   62.0
   905 Universitas      11.65  0.15 0.076   21.0
   906 Repsolda          9.50  0.15 0.010  167.3
   907 Rhoda             9.76  0.15 0.057   65.0
   908 Buda             10.69  0.15 0.099   28.0
   909 Ulla              8.95  0.15 0.037  120.0
   910 Anneliese        10.30  0.15 0.054   52.0
   911 Agamemnon         7.89  0.15 0.041  174.0
   912 Maritima          8.40  0.15 0.053   86.0
   913 Otila            11.90  0.15 0.010   55.4
   914 Palisana          8.76  0.15 0.084   78.0
   915 Cosette          11.70  0.15 0.010   60.8
   916 America          11.20  0.15 0.032   36.0
   917 Lyka             11.00  0.15 0.047   30.0
   918 Itha             10.70  0.15 0.130   24.0
   919 Ilsebill         11.30  0.15 0.055   30.0
